device,rmean,length,model,error,std,srate,q75,q90
a650,3,2,1,0.24654859055237313,0.18199326208416883,0.9921465968586387,0.35441897545373235,0.506388157672695
38b8,3,2,1,0.24123676704885033,0.1783593825879533,0.7356020942408377,0.3468843557142093,0.4931945908222162
14df,3,2,1,0.2464595849663383,0.17655605764427515,0.9842931937172775,0.35866189714776675,0.49493951737724073
d884,3,2,1,0.21793247492040016,0.16743544467725804,0.981675392670157,0.3115125908962767,0.4497248511795873
all,3,2,1,0.23341853965056203,0.17209631685185312,1.0,0.3364510434630485,0.4766460670318786
a650,4,2,1,0.23815061982926658,0.17717098603574613,0.9947643979057592,0.34523024837444305,0.4920996694592197
38b8,4,2,1,0.24254640878188835,0.18158914066975268,0.743455497382199,0.34618606177503325,0.4863086502233516
14df,4,2,1,0.24301672918982087,0.17334718944218633,0.9842931937172775,0.3509760929773818,0.48589844872409754
d884,4,2,1,0.21838956526454015,0.16742176955422283,0.9895287958115183,0.31177565387494777,0.45449999984659795
all,4,2,1,0.23170804391030028,0.17241484924156306,1.0,0.33456764741075273,0.47250412114954
a650,5,2,1,0.23304974396034317,0.17355305120172457,1.0,0.33644941921715216,0.4783924289481266
38b8,5,2,1,0.23558208156856456,0.1764472655733099,0.7460732984293194,0.337335202476599,0.4751232347464356
14df,5,2,1,0.2387745054306181,0.1710305231165541,1.0,0.3449581116077275,0.4849573286463803
d884,5,2,1,0.21494135936369096,0.165660697055995,0.9947643979057592,0.3088221445247691,0.4434298193285926
all,5,2,1,0.22853030887131112,0.17043851184842138,1.0,0.33069437505767096,0.46719380767462004
a650,6,2,1,0.2314516409031316,0.17378568706929992,0.9947643979057592,0.33268605370403825,0.4763510382771688
38b8,6,2,1,0.23882526284701106,0.18302897049284605,0.7513089005235603,0.3416098561206746,0.4896374163917863
14df,6,2,1,0.23951881415612716,0.17219405250058747,0.9973821989528796,0.3468361311755064,0.4804140676693493
d884,6,2,1,0.21964340703380242,0.17195338360493645,0.9973821989528796,0.3164563364858901,0.4583325406323284
all,6,2,1,0.23128158373520913,0.17448973915229124,1.0,0.3321367564157101,0.4744289522662189
a650,7,2,1,0.22830732892401268,0.17293957635022827,0.9973821989528796,0.32781771300392387,0.4735331153018099
38b8,7,2,1,0.23401917249211784,0.1808646207126555,0.7539267015706806,0.33329409051533476,0.4828720720681745
14df,7,2,1,0.23625758102518404,0.17425317257881437,0.9973821989528796,0.34286232978464803,0.4778127357998815
d884,7,2,1,0.22070304801473364,0.17042269912939667,1.0,0.31775220226530554,0.4582724705070195
all,7,2,1,0.23035198800570564,0.1753263124767767,1.0,0.33087210322597255,0.47380959374816844
a650,8,2,1,0.2225573788107183,0.1708436949336798,0.9973821989528796,0.318338384622656,0.46157502221542346
38b8,8,2,1,0.2347378201728098,0.18129558747714378,0.7513089005235603,0.3330469160866151,0.48838686802004083
14df,8,2,1,0.233069751106651,0.17436199282094547,1.0,0.33683502630051365,0.4738187193280181
d884,8,2,1,0.22020003204137514,0.17368811579165794,1.0,0.3155989513236787,0.4622723175247061
all,8,2,1,0.22980021880443077,0.17667503981140048,1.0,0.3288817463748912,0.47366798942556104
a650,9,2,1,0.22754357314332066,0.17498767321286993,1.0,0.327528658671171,0.47854746714366614
38b8,9,2,1,0.2351219118695817,0.18427983427318276,0.7513089005235603,0.33244663971599475,0.4913946798757629
14df,9,2,1,0.23133067768516072,0.1748558634372732,0.9973821989528796,0.33305277820309354,0.472133965930973
d884,9,2,1,0.22364290160917674,0.17586589002594086,1.0,0.3208617889215847,0.4684812081161298
all,9,2,1,0.23263459923832303,0.17953294949924986,1.0,0.3328396764484371,0.4841803465844771
a650,10,2,1,0.22295070563298866,0.17225539429648187,1.0,0.32067140397997507,0.4647754172852982
38b8,10,2,1,0.23596423272476424,0.1887132916458929,0.7513089005235603,0.33318167429962653,0.4962607846227811
14df,10,2,1,0.2286207594277708,0.17385462676296254,0.9973821989528796,0.3284792533018645,0.46907951324117547
d884,10,2,1,0.22800780594726033,0.1778106967330656,1.0,0.3293634559893519,0.4744386958968232
all,10,2,1,0.23197034221450455,0.18036847469825706,1.0,0.3317128053559053,0.4803460730424758
a650,11,2,1,0.22488852868536963,0.1738291517045681,0.9973821989528796,0.3251062262811795,0.46952945620199593
38b8,11,2,1,0.23172668245467462,0.18729317664286724,0.7539267015706806,0.32708967300377534,0.4853264809588239
14df,11,2,1,0.2266996795315975,0.17295616740034586,0.9921465968586387,0.3266306524465456,0.4647604892484244
d884,11,2,1,0.2359353489428223,0.18616822101392164,1.0,0.34073020310726765,0.49263280141681753
all,11,2,1,0.23291569502960557,0.18147557289106772,1.0,0.3350118898784702,0.48335172440243185
a650,14,2,1,0.23371426903690637,0.18600253490504742,0.9842931937172775,0.33897728833950946,0.5003554056393693
38b8,14,2,1,0.23627610130555973,0.19130153500057315,0.7539267015706806,0.33286196568173987,0.5082365034332432
14df,14,2,1,0.22179238836667975,0.1751901059924546,0.9895287958115183,0.3178890948722235,0.46678177783337627
d884,14,2,1,0.24320497845062,0.19064523905795247,0.9973821989528796,0.3499401740144797,0.5118694417464853
all,14,2,1,0.2380865322111784,0.18716955748055675,1.0,0.3422347457234753,0.5019777995579477
a650,12,2,1,0.22742132083574487,0.17821400613919797,1.0,0.3274057966901047,0.4758510599837469
38b8,12,2,1,0.23092623106952026,0.18951835434763317,0.7539267015706806,0.3264216958226813,0.49492798796392734
14df,12,2,1,0.2230910187204712,0.1709927020061221,0.9921465968586387,0.3202204082128548,0.4562678353036739
d884,12,2,1,0.23540726206382312,0.1850429020402531,1.0,0.33911763082751134,0.4938997195938499
all,12,2,1,0.23364937808128694,0.18316401648957872,1.0,0.3357011509229433,0.4872554749642599
a650,13,2,1,0.22532643932106428,0.1796126490929985,0.9947643979057592,0.32564303861868515,0.4830470598059447
38b8,13,2,1,0.23401781295899754,0.19255435696627438,0.7539267015706806,0.3348339888629501,0.50685005568059
14df,13,2,1,0.22367990421239306,0.17443860861026758,0.9921465968586387,0.31977942149950445,0.4613580771274944
d884,13,2,1,0.24112550069559877,0.18823506800400705,1.0,0.34863900730668707,0.5022982117947673
all,13,2,1,0.23589664129956375,0.18581316045716512,1.0,0.34111556875987725,0.49649288172308903
a650,15,2,1,0.23953693169856277,0.18864085583820597,0.9842931937172775,0.34491562881240406,0.5066992188079809
38b8,15,2,1,0.24499761914072207,0.197026503416163,0.7513089005235603,0.35096750199517857,0.5190781164960266
14df,15,2,1,0.22675947313043776,0.18087313506844804,0.9790575916230366,0.32694864282018693,0.48124891857259
d884,15,2,1,0.24819442717074616,0.19519693024836487,1.0,0.3598270475717,0.5213925174750526
all,15,2,1,0.24304562439619196,0.1907504475752406,1.0,0.3511203882952392,0.5109699370495333
a650,16,2,1,0.23700276211344898,0.18656775396955044,0.9790575916230366,0.34583617484538454,0.5035466218298893
38b8,16,2,1,0.250572090325895,0.20121327737337535,0.7513089005235603,0.3578089885058596,0.5352235445872545
14df,16,2,1,0.22408379376788887,0.17968634596158825,0.9738219895287958,0.32290768160814237,0.47519555582310546
d884,16,2,1,0.2542766406852547,0.19653964380368733,0.9947643979057592,0.37049373858137447,0.5281102909361697
all,16,2,1,0.24584037077276782,0.1909492369432556,1.0,0.35599283675896193,0.5146659367855706
a650,17,2,1,0.23589049503118062,0.18587475037542628,0.9790575916230366,0.33937966042746015,0.5005117582423304
38b8,17,2,1,0.2549196908361133,0.20370137379238723,0.7513089005235603,0.3649440021374355,0.5448988150023315
14df,17,2,1,0.2259956205180233,0.18423907882712742,0.9685863874345549,0.32561453682435365,0.48190451185348465
d884,17,2,1,0.24918899362416652,0.1950958508144425,0.9921465968586387,0.3583650389660874,0.5250565444900328
all,17,2,1,0.24739488280537095,0.1932166057194106,1.0,0.35620925594443853,0.5189512149253407
a650,18,2,1,0.24050146632115027,0.18986549862354263,0.9712041884816754,0.3526895307128128,0.5099430435024992
38b8,18,2,1,0.25762967660935404,0.20952493354507146,0.7513089005235603,0.3665354514014172,0.5526716512674876
14df,18,2,1,0.2210832652203179,0.18239364253661472,0.9633507853403142,0.3170814352824348,0.4736482982288357
d884,18,2,1,0.25236059376326975,0.1976251797036245,0.9921465968586387,0.3656292126867897,0.5329759206921157
all,18,2,1,0.24813421574499298,0.19517171571324035,1.0,0.3586849717114915,0.5218551138602383
a650,19,2,1,0.24569020322330073,0.19319998599629307,0.9633507853403142,0.35497378709786126,0.5160755307426942
38b8,19,2,1,0.26261661486056104,0.2118453541015761,0.7486910994764397,0.37659042097846074,0.5590692957937766
14df,19,2,1,0.22260881187276862,0.1845218148358885,0.9581151832460733,0.32091384675521545,0.48460207480849926
d884,19,2,1,0.24931721490181213,0.19666195353386462,0.9790575916230366,0.3645329364251434,0.5267085513133444
all,19,2,1,0.2504970853034308,0.19685445362802462,1.0,0.36155968843796105,0.5233077604816091
a650,20,2,1,0.2453280429282506,0.191301611964825,0.9502617801047121,0.3569390296795901,0.5106723487773546
38b8,20,2,1,0.26184672840349504,0.2105263409409546,0.743455497382199,0.3748089739333007,0.5563214521658024
14df,20,2,1,0.2232061898996866,0.18725855325205726,0.9528795811518325,0.32073542092876084,0.48524983826488777
d884,20,2,1,0.25706621597645296,0.1970858112326327,0.9685863874345549,0.3788738556677503,0.5327635965458464
all,20,2,1,0.25000668509765717,0.19521776126067147,1.0,0.3628590272344372,0.5189588536238038
a650,21,2,1,0.24709626419423322,0.19240928545869884,0.9450261780104712,0.35916628264770223,0.5163762174058946
38b8,21,2,1,0.2711108846962904,0.20840017760190585,0.7382198952879581,0.3874514330386682,0.5665962317840407
14df,21,2,1,0.22200477087969417,0.18784065862050156,0.9476439790575916,0.31868311092742013,0.4834720704514921
d884,21,2,1,0.2557571305319365,0.19420059642076806,0.9581151832460733,0.3739780999316064,0.5238918106448179
all,21,2,1,0.25132558568066243,0.19179509673753234,1.0,0.3635603346098313,0.5155660507639791
a650,22,2,1,0.251432014141925,0.19242604963937684,0.9293193717277487,0.3655607339255894,0.5206010173039353
38b8,22,2,1,0.2653621000685702,0.20976004387192196,0.7382198952879581,0.38017851362700394,0.5621515095132572
14df,22,2,1,0.2251387448775992,0.18895664444189672,0.9397905759162304,0.32724445670310004,0.493699898032631
d884,22,2,1,0.2586813158093815,0.1968054678981755,0.9476439790575916,0.37902162230091896,0.5310615660873429
all,22,2,1,0.25339989836230553,0.19518114820662968,1.0,0.36809446429771553,0.5227246913841281
a650,23,2,1,0.25636866788249213,0.1935796408358353,0.9136125654450262,0.3699582747099399,0.5200402641194574
38b8,23,2,1,0.26433142262591713,0.20608742644816747,0.7356020942408377,0.3795610032510887,0.5580157828535799
14df,23,2,1,0.22606891787754685,0.19102243934111304,0.9293193717277487,0.32724129470986013,0.4924589587450498
d884,23,2,1,0.2617271731816184,0.19544152674750523,0.9319371727748691,0.3843745776308172,0.5283926554295724
all,23,2,1,0.25153103728728077,0.18993987511577412,1.0,0.36570560541632835,0.5150962200566022
a650,24,2,1,0.2573654721883929,0.19495167023409116,0.8952879581151832,0.37298990475154425,0.5255222089833563
38b8,24,2,1,0.27300676582206174,0.2050429691069904,0.7303664921465969,0.3868855759632783,0.5610829825467913
14df,24,2,1,0.22537240793773655,0.18934238955906274,0.9083769633507853,0.32831323367033555,0.5011291204581549
d884,24,2,1,0.262308283853793,0.19329380584094397,0.9031413612565445,0.3874089861629676,0.5289958905016973
all,24,2,1,0.25111615378383373,0.18678299493984768,1.0,0.3650247213873693,0.5119727986463372
a650,25,2,1,0.26007120588113875,0.19523077576326306,0.8848167539267016,0.3800028718378979,0.5364673929597891
38b8,25,2,1,0.2754365183266003,0.20541405345958294,0.725130890052356,0.39184563332950056,0.5608373053362746
14df,25,2,1,0.2309228395771467,0.1941760818449114,0.8848167539267016,0.33669355018126795,0.5102246993321641
d884,25,2,1,0.2673570709438537,0.19576473123370844,0.8821989528795812,0.3913705935126502,0.5370492215278346
all,25,2,1,0.25452220114924057,0.1867498807421007,0.9973821989528796,0.3703965166306372,0.5151871543871244
a650,26,2,1,0.2572003401117962,0.1905654923081893,0.8717277486910995,0.3712041321180717,0.5220535473969986
38b8,26,2,1,0.2795552760349189,0.2038426428703048,0.7146596858638743,0.3947882419502648,0.5549102665288934
14df,26,2,1,0.22996124013986322,0.19356292316613533,0.8691099476439791,0.3390185480049067,0.5077073164442094
d884,26,2,1,0.2722825108829715,0.1934316919136111,0.8717277486910995,0.3955366474755916,0.5380821628038165
all,26,2,1,0.2528705885572513,0.1813153042568482,0.9973821989528796,0.36833346735305095,0.5053106969299016
a650,27,2,1,0.2594701119238335,0.1899777568401044,0.8586387434554974,0.3702781192722708,0.522531026782207
38b8,27,2,1,0.2766988227963719,0.20203475748897784,0.7015706806282722,0.3932539983677329,0.5535898406608173
14df,27,2,1,0.2301457069847244,0.19058345421248352,0.8586387434554974,0.34106195678644746,0.49987338414525895
d884,27,2,1,0.2764305591748489,0.1944470055194304,0.8481675392670157,0.4000892860368519,0.5361528663221375
all,27,2,1,0.25226610169010805,0.18000833695847276,0.9973821989528796,0.3672192197087315,0.4995037577029262
a650,28,2,1,0.2567344537275558,0.1878063190685604,0.8481675392670157,0.37204198121979354,0.5176058205572215
38b8,28,2,1,0.27319156169903097,0.191516137938149,0.6910994764397905,0.3871818612692149,0.5358767030935638
14df,28,2,1,0.2349792579411763,0.19293432614251513,0.8429319371727748,0.3503011126647268,0.5132518124351549
d884,28,2,1,0.27874660314165484,0.18921101371100885,0.8324607329842932,0.4047455836530454,0.5309473919470197
all,28,2,1,0.2530307360808442,0.1777541981397343,0.9947643979057592,0.3697935975609724,0.5017003875597656
a650,29,2,1,0.2552096997913916,0.18765921978796832,0.8219895287958116,0.37021257303325406,0.5163748563617007
38b8,29,2,1,0.2786915340663824,0.19329118949392193,0.680628272251309,0.39427777003721665,0.5429034304539868
14df,29,2,1,0.23734632142142317,0.19780959858795494,0.8298429319371727,0.3570031359078112,0.5290988120187271
d884,29,2,1,0.2843990595303697,0.193371488549917,0.8089005235602095,0.41389894937207183,0.5432078080256323
all,29,2,1,0.25492088232823135,0.17937139221657314,0.9921465968586387,0.37263471689171984,0.5062418553657707
a650,30,2,1,0.25345530683974504,0.18536273964728622,0.806282722513089,0.36129711701612155,0.5119052625121998
38b8,30,2,1,0.2838248544094764,0.1896070973232461,0.6701570680628273,0.3966731600512439,0.5425846695920731
14df,30,2,1,0.241015657654193,0.19798219472063078,0.8219895287958116,0.3622379142639752,0.5276474380820386
d884,30,2,1,0.2832349663771431,0.1917702689753357,0.7853403141361257,0.41222519083327674,0.5484274689071029
all,30,2,1,0.2552080474403186,0.17690203303316557,0.9921465968586387,0.3709154017082334,0.5060876507111485
a650,31,2,1,0.2521826854301481,0.18220221727833058,0.774869109947644,0.36053499782707815,0.5054143482646266
38b8,31,2,1,0.2892764506109158,0.1877990323946307,0.6492146596858639,0.4087055990881673,0.5398624192312111
14df,31,2,1,0.24484172467219464,0.1980305898338712,0.8089005235602095,0.3695129572130268,0.5379285757045144
d884,31,2,1,0.2857391407716644,0.19183131866912143,0.7670157068062827,0.40827847047080135,0.5468617029301911
all,31,2,1,0.26042231346107214,0.17797729465635234,0.9895287958115183,0.3788964467868025,0.509880633655487
a650,0,3,1,0.24473864223460132,0.17303151030655256,0.8848167539267016,0.3582931737357279,0.49078047912957745
38b8,0,3,1,0.22795434092735525,0.16404772900716894,0.680628272251309,0.3306435622605167,0.4578368607816014
14df,0,3,1,0.23769160209279444,0.16321056875028947,0.9083769633507853,0.3400070006079978,0.47174587733154805
d884,0,3,1,0.18294102841817425,0.14126947968984732,0.9293193717277487,0.2619879595724349,0.38302354788651505
all,0,3,1,0.21667697772198816,0.15953842824766915,0.9973821989528796,0.3141842706845834,0.44274853302558215
a650,1,3,1,0.24473864223460132,0.17303151030655256,0.8848167539267016,0.3582931737357279,0.49078047912957745
38b8,1,3,1,0.22795434092735525,0.16404772900716894,0.680628272251309,0.3306435622605167,0.4578368607816014
14df,1,3,1,0.23769160209279444,0.16321056875028947,0.9083769633507853,0.3400070006079978,0.47174587733154805
d884,1,3,1,0.18294102841817425,0.14126947968984732,0.9293193717277487,0.2619879595724349,0.38302354788651505
all,1,3,1,0.21667697772198816,0.15953842824766915,0.9973821989528796,0.3141842706845834,0.44274853302558215
a650,2,3,1,0.22824396658877005,0.165221537388514,0.9293193717277487,0.3347711746652964,0.46331389851065136
38b8,2,3,1,0.21051942929729311,0.15379197452150895,0.7094240837696335,0.30516071785240184,0.4255335468213641
14df,2,3,1,0.23822083396758342,0.1593498055051786,0.9293193717277487,0.33873557991335745,0.46515407615494053
d884,2,3,1,0.18105698482740315,0.1412555028230674,0.9397905759162304,0.26111104249286,0.37642347639245743
all,2,3,1,0.20547291786361985,0.14946586615288152,1.0,0.29712213414929056,0.4187313250126785
a650,3,3,1,0.21978671144077092,0.16135821902293362,0.9633507853403142,0.318289483441785,0.4444481221417321
38b8,3,3,1,0.2083142082491598,0.15575845526457693,0.7198952879581152,0.3018060376498657,0.4234460267654547
14df,3,3,1,0.22478153465602166,0.155300102325452,0.9502617801047121,0.3220815377705334,0.44595207958272803
d884,3,3,1,0.1814506614408545,0.14236468815512648,0.9581151832460733,0.25828196261349784,0.37997036483984004
